,left,right,up,down
47,4.399607938453609e-21,8.614703375611242e-22,0.0,1.163224740411514e-18
48,5.099870155637676e-23,1.642798869926036e-18,8.463922347571183e-24,2.8566009023614134e-23
49,8.508934257612024e-20,3.776282448239407e-18,9.426746496715922e-22,1.4724861603942177e-16
50,0.0,4.6712003938753695e-16,0.0,1.8050860941092988e-25
51,7.545774442226217e-36,0.0,0.0,4.9924330896729414e-15
52,0.0,0.0,0.0,2.6857301736773012e-33
53,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0
80,0.0,0.0,1.402252333276506e-30,0.0
81,0.0,0.0,1.9816156071499026e-26,0.0
82,0.0,1.84444984183024e-21,1.9278153124132665e-25,6.68207795694925e-28
83,0.0,3.753942927615551e-20,1.5946963128143348e-22,0.0
84,4.200970343376345e-23,3.1627083238321134e-19,2.3172439802841305e-23,6.596476087476777e-22
85,1.8707042712251453e-20,1.2466437843044452e-18,5.542808979220533e-22,8.095718950021673e-23
86,5.138081278871343e-22,1.0014825507968739e-17,1.1530454675210003e-21,3.7785141734742935e-22
87,7.817249896049626e-19,5.0839336202016555e-17,7.288720446836068e-20,2.5986592114807032e-21
88,6.516144352856011e-20,2.791153848343225e-16,1.5747818500703987e-20,0.0
89,3.188025706651888e-17,1.0937158148126003e-15,1.7875410328709194e-17,1.119254349477093e-19
90,7.079462567759573e-17,4.600847151505084e-15,1.4475598755402742e-17,2.4517706381795495e-16
91,8.749282864517566e-16,1.1082416556702843e-16,2.2796957903532844e-16,2.6559366963360323e-14
92,8.062109396590701e-17,0.0,4.827174060140633e-50,1.230988337398157e-15
93,2.293584249404956e-19,0.0,0.0,0.0
94,1.1657587603997303e-27,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0
