,date,capacity,turnover,open,high,low,close,change,transaction
405,2011/8/22,1849237,168630093,95,95,88.5,89,-6,1074
406,2011/8/23,1340581,124474463,89.5,95,89.5,93.7,4.7,820
407,2011/8/24,1982994,188272232,95,95.9,93.1,95,1.3,1096
408,2011/8/25,1045322,97342039,95.4,97,90,90.7,-4.3,698
409,2011/8/26,948002,88438690,91,94.2,91,94.1,3.4,661
410,2011/8/29,571764,54135989,94.1,95.2,93.4,94.9,0.8,369
411,2011/8/30,2132837,203506690,95.1,96.6,94.1,94.1,-0.8,1321
412,2011/8/31,1472318,139697025,93.7,96.8,92.7,95.6,1.5,899
413,2011/9/1,3283274,317764534,96.6,98.6,95.5,95.9,0.3,1597
414,2011/9/2,1908205,182173891,95.8,96,94.2,95,-0.9,1039
415,2011/9/5,1275947,121077465,95,95.6,93.6,95.5,0.5,782
416,2011/9/6,2048365,195651646,95.5,96.9,94.2,94.2,-1.3,870
417,2011/9/7,2476219,242892187,97.5,100,96,99.9,5.7,1318
418,2011/9/8,3594178,373110334,100,106,100,103.5,3.6,1772
419,2011/9/9,1812811,188113033,102.5,105,102,103.5,0,1040
420,2011/9/13,2117831,216197390,102,103.5,100,100,-3.5,1277
421,2011/9/14,2316317,234141536,101,102.5,100,100,0,1399
422,2011/9/15,2605403,266560899,102,104,101,102,2,1033
423,2011/9/16,4100577,434010585,102.5,108,102.5,105.5,3.5,2082
424,2011/9/19,969833,100300381,106,106,102,103,-2.5,566
425,2011/9/20,4054831,397159149,104.5,104.5,95.8,96,-7,2262
426,2011/9/21,3818939,354806973,95,95,91,93.4,-2.6,2340
427,2011/9/22,2619579,239013589,91,92.5,89.9,90.7,-2.7,1647
428,2011/9/23,3901751,331051188,88.2,88.2,84.4,84.4,-6.3,2011
429,2011/9/26,3478905,275913805,84,85,78.5,78.5,-5.9,1919
430,2011/9/27,4790073,372084979,80.9,82,73.1,74.7,-3.8,2683
431,2011/9/28,5464185,426226076,77,79.9,76.2,79.9,5.2,2847
432,2011/9/29,2870851,231581333,79,83.5,78.1,83,3.1,1918
433,2011/9/30,3088767,255996844,83,84.4,82,83.3,0.3,1943
434,2011/10/3,1811091,143010162,81,81.5,77.7,78.3,-5,1341
435,2011/10/4,2191532,174243976,77.7,80.8,77.5,80.2,1.9,1704
436,2011/10/5,1956596,161429888,82.6,83.5,81.1,82.1,1.9,1250
437,2011/10/6,1831035,154047942,84.6,84.6,83.8,84.1,2,1020
438,2011/10/7,1747900,148633449,85.7,86,84,84,-0.1,990
439,2011/10/11,1639998,142898518,86.5,88,86.5,87.4,3.4,1060
440,2011/10/12,1451661,125997507,86.5,87.5,85.9,86.4,-1,750
441,2011/10/13,912406,79930443,87,88.1,87,87.8,1.4,593
442,2011/10/14,916586,80631968,87.6,88.2,86.7,88.2,0.4,582
443,2011/10/17,768538,66808179,85.3,88,85.3,87.3,-0.9,493
444,2011/10/18,371675,32190175,86.5,87.6,86,87.6,0.3,247
445,2011/10/19,805992,70405888,88.5,88.5,85.8,88.2,0.6,557
446,2011/10/20,1050892,90444420,88.5,88.7,84.8,84.9,-3.3,709
447,2011/10/21,416231,35739515,85,86.7,84.1,86.7,1.8,324
448,2011/10/24,636310,56156080,87.4,88.8,87.4,88,1.3,543
449,2011/10/25,356235,31114280,88.8,88.8,86.6,86.7,-1.3,304
450,2011/10/26,411323,35839554,86,88.2,85.5,88.2,1.5,305
451,2011/10/27,232059,20393992,86.9,88.4,86.9,87.9,-0.3,195
452,2011/10/28,696695,61414688,88,89.3,87.4,88,0.1,480
453,2011/10/31,1422520,126681012,89.5,90,87.9,88.3,0.3,855
454,2011/11/1,802152,70435898,87.5,88.8,86.8,86.8,-1.5,544
455,2011/11/2,627779,53754648,84.9,86.1,84.7,85.8,-1,431
456,2011/11/3,1638342,136540986,85.1,85.1,82.5,82.9,-2.9,1169
457,2011/11/4,635488,53329134,84.5,84.5,83.3,84,1.1,543
458,2011/11/7,293467,24677228,84.9,84.9,83.8,84,0,232
459,2011/11/8,473351,39858888,84,85,83.7,83.7,-0.3,375
460,2011/11/9,592852,49874794,84,84.9,83.7,83.7,0,421
461,2011/11/10,998527,80386767,82,82.7,78.8,80,-3.7,659
462,2011/11/11,1385876,107808702,80,80,76,77.8,-2.2,990
463,2011/11/14,2074276,161707328,77.8,78.5,77.2,77.2,-0.6,1139
464,2011/11/15,1700734,129542284,77.2,77.9,75.1,75.5,-1.7,1121
465,2011/11/16,3182521,240724620,75.6,77,74.7,74.9,-0.6,1772
466,2011/11/17,2699744,202576202,74.4,76,74.2,75.1,0.2,1377
467,2011/11/18,2348780,177883165,75,76.4,74.7,75.6,0.5,1382
468,2011/11/21,1941210,147420421,75.9,76.8,75.1,76.3,0.7,1008
469,2011/11/22,1639726,124316556,76.4,77,75.4,75.6,-0.7,989
470,2011/11/23,1957191,147910898,75,76,75,75.6,0,952
471,2011/11/24,2122563,156344628,75,75.6,72,74,-1.6,1116
472,2011/11/25,1233691,91341825,73.5,74.8,73,74,0,697
473,2011/11/28,2830786,204244092,74.4,75,71.3,71.7,-2.3,1140
474,2011/11/29,2643942,190029395,71.8,72.7,71.4,72.2,0.5,1523
475,2011/11/30,3382067,232941526,72.2,72.2,67.2,68.1,-4.1,2005
476,2011/12/1,3373059,236453394,70,71,69.5,69.5,1.4,1851
477,2011/12/2,2933113,201491179,69.5,70,67.8,68.5,-1,1329
478,2011/12/5,2387210,164341484,68.5,69.5,68.3,68.5,0,1144
479,2011/12/6,1654427,113335047,68.5,69,68.1,68.4,-0.1,665
480,2011/12/7,2373317,160253414,68.6,69.2,66.7,68,-0.4,1262
481,2011/12/8,1246220,82781171,68,68,65.8,66.5,-1.5,826
482,2011/12/9,2945536,186880432,64.2,64.8,62.4,63,-3.5,1658
483,2011/12/12,2832054,178699914,64,64.3,62.4,63.7,0.7,1131
484,2011/12/13,1949990,122707627,63,63.6,62.5,63.2,-0.5,828
485,2011/12/14,2110345,130115190,63.5,63.5,60.5,61.6,-1.6,1226
486,2011/12/15,2192001,131026553,60.5,61.3,59,59,-2.6,1481
487,2011/12/16,2452296,147226971,59.5,61.3,58.7,60.4,1.4,1382
488,2011/12/19,1998426,120850060,60.4,61.6,59.6,59.6,-0.8,1073
489,2011/12/20,1265955,75824210,60.1,60.6,59.2,59.5,-0.1,749
490,2011/12/21,2517135,156852773,62.1,62.9,61.6,62.8,3.3,1361
491,2011/12/22,1786039,110718820,62.8,62.8,61.5,62,-0.8,1031
492,2011/12/23,2813040,178111520,62.8,63.9,62.5,63.1,1.1,1507
493,2011/12/26,1772928,109753133,62.9,62.9,61.2,61.2,-1.9,901
494,2011/12/27,3126260,193624493,61.2,62.6,61.2,61.4,0.2,1851
495,2011/12/28,1186919,72412259,60.8,61.8,60.7,60.8,-0.6,678
496,2011/12/29,726361,44384772,60.8,61.7,60.4,61.7,0.9,525
497,2011/12/30,1122205,69345446,62.5,62.5,61.3,61.5,-0.2,729
498,2012/1/2,780329,47398502,61.4,61.5,60.5,60.5,-1,397
499,2012/1/3,791533,48363705,61.2,61.5,60.7,60.7,0.2,521
500,2012/1/4,1146734,70117574,60.7,61.7,60.7,61,0.3,721
501,2012/1/5,3323546,208591449,61.9,63.5,61.5,63.3,2.3,1760
502,2012/1/6,4028956,256162628,63.5,64.8,62.6,62.6,-0.7,1979
503,2012/1/9,987380,61971961,62.6,63.4,61.9,63.1,0.5,666
504,2012/1/10,1119186,71246404,63.7,63.9,63.3,63.8,0.7,801
505,2012/1/11,1140579,72791376,64,64.5,63.1,63.7,-0.1,683
506,2012/1/12,700884,44421917,64.2,64.2,63.1,63.6,-0.1,502
507,2012/1/13,1659719,105884426,64.1,64.5,63.3,63.7,0.1,811
508,2012/1/16,1430824,92289646,64.2,65,63.9,64.5,0.8,824
509,2012/1/17,1161935,75466059,64.5,65.4,63.9,65.3,0.8,755
510,2012/1/18,3092565,212465299,66,69.8,65.5,68.9,3.6,1615
511,2012/1/30,4256058,299162808,70.6,71.8,69,69.5,0.6,1980
512,2012/1/31,2564898,177104808,69.5,69.8,68.5,69.8,0.3,1749
513,2012/2/1,3767849,258270807,69.5,69.5,68.2,68.8,-1,1945
514,2012/2/2,6267560,434911924,69.8,71.2,67.9,68.8,0,3256
515,2012/2/3,6852380,469913394,70.5,70.5,67.1,67.4,-1.4,3897
516,2012/2/4,6887507,477127579,67.6,70.9,67.5,69.8,2.4,3625
517,2012/2/6,4071672,283969840,69.8,70.4,69,70,0.2,2358
518,2012/2/7,6430455,475078270,70.3,74.9,70.3,74.9,4.9,2505
519,2012/2/8,11141200,842836570,75.9,76.7,74.7,74.8,-0.1,5376
520,2012/2/9,4271611,318270576,73.8,75.4,73.8,74.1,-0.7,2595
521,2012/2/10,3327779,247105870,74.7,75.2,73.8,74.3,0.2,1909
522,2012/2/13,3939527,297234683,75.2,76.5,74.5,74.5,0.2,2275
523,2012/2/14,2561373,192017423,75.6,75.8,74.4,74.6,0.1,1432
524,2012/2/15,3497360,265720776,75.2,76.7,74.6,75.5,0.9,2114
525,2012/2/16,4256840,321163987,76,77.5,71.6,73.1,-2.4,2307
526,2012/2/17,2643493,194849332,74.6,74.8,72.8,73.1,0,1591
527,2012/2/20,1520960,112149418,74,74.2,73.4,73.6,0.5,935
528,2012/2/21,1531410,113054432,73.9,74.9,73.2,73.6,0,914
529,2012/2/22,1850646,137843104,73.6,75.2,73.6,74,0.4,1183
530,2012/2/23,1785936,132429015,74.1,75.2,73.4,73.4,-0.6,1060
531,2012/2/24,1567409,114497770,73.6,73.9,72.5,72.8,-0.6,954
532,2012/2/29,1497400,110795250,74.2,74.8,73.6,73.9,1.1,977
533,2012/3/1,1733587,128641429,73.9,74.6,73.8,73.8,-0.1,868
534,2012/3/2,2238789,167628577,74.5,75.6,74.1,74.8,1,1213
535,2012/3/3,1011432,75353938,75.2,75.3,74.1,74.4,-0.4,631
536,2012/3/5,3481021,250516091,74,74,70.4,70.4,-4,1999
537,2012/3/6,1889844,132353824,70,70.7,69.4,70.7,0.3,1114
538,2012/3/7,954437,66853743,69.8,70.4,69.5,70,-0.7,624
539,2012/3/8,2714047,186764580,70.4,70.4,68,68.7,-1.3,1641
540,2012/3/9,2721462,187062164,68.7,69.4,68.4,69,0.3,1573
541,2012/3/12,2281160,160987116,69.9,71.6,69.2,70,1,1542
542,2012/3/13,926386,65070620,71,71.1,69.7,70,0,682
543,2012/3/14,2180404,153530033,71.2,71.4,69.2,69.9,-0.1,1459
544,2012/3/15,1163036,81448242,70.1,70.4,69.7,69.8,-0.1,699
545,2012/3/16,1118407,78521490,70,70.9,69.8,69.9,0.1,698
546,2012/3/19,1038742,72001041,70.5,70.5,68.8,69.1,-0.8,569
547,2012/3/20,1619001,110651366,69.1,69.5,68,68,-1.1,931
548,2012/3/21,792514,53967652,68,68.8,67.4,67.9,-0.1,559
549,2012/3/22,506737,34668404,67.9,68.7,67.9,68.4,0.5,381
550,2012/3/23,594803,40616839,68.6,68.6,68,68.5,0.1,339
551,2012/3/26,1382212,94007376,68.5,68.5,67.7,67.7,-0.8,846
552,2012/3/27,825522,55760088,68,68.1,67.2,67.5,-0.2,508
553,2012/3/28,1982922,131062290,67.3,67.3,65.4,65.9,-1.6,1295
554,2012/3/29,2600559,165859356,65.9,65.9,62.8,63.3,-2.6,1411
555,2012/3/30,1732040,110391594,63,65,62.2,64.6,1.3,1107
556,2012/4/2,897553,57020066,64,64.2,63.2,63.3,-1.3,609
557,2012/4/3,2035494,126212218,63.7,63.9,60.8,62,-1.3,1250
558,2012/4/5,1442541,87369130,60.4,61.2,60,61.2,-0.8,944
559,2012/4/6,1184833,73018846,61.5,62.1,61.2,61.5,0.3,808
560,2012/4/9,1068747,66556286,60.8,63.3,60.3,62.2,0.7,784
561,2012/4/10,799048,49768492,62.9,63.3,61.7,61.9,-0.3,526
562,2012/4/11,742796,45709208,61.3,62,60.9,62,0.1,529
563,2012/4/12,1010859,62303483,61.5,62.3,61.3,61.5,-0.5,674
564,2012/4/13,1113767,69745221,62.1,63.2,62,62.9,1.4,808
565,2012/4/16,611506,38094975,62.1,62.7,61.9,62.7,-0.2,440
566,2012/4/17,754875,46306050,62.7,62.7,60.9,61,-1.7,581
567,2012/4/18,432822,26522277,61.8,61.8,60.9,61,0,348
568,2012/4/19,480350,29169182,61,61.5,60.3,61,0,330
569,2012/4/20,1494697,89017220,60.5,61,59,59.1,-1.9,1054
570,2012/4/23,1773369,101380451,58.4,58.9,56.1,57,-2.1,1150
571,2012/4/24,3624000,201394200,56.5,57,54.6,55.3,-1.7,2016
572,2012/4/25,1843424,102823669,55.5,56.5,55.4,55.5,0.2,1200
573,2012/4/26,2067374,113391380,55.8,55.9,54,54,-1.5,1359
574,2012/4/27,2051083,111210337,54.5,55.3,53.2,53.2,-0.8,1329
575,2012/4/30,2191686,117581694,51.8,55,51.7,54.7,1.5,1328
576,2012/5/2,1734535,97409159,55.1,57.2,55.1,57.2,2.5,1251
577,2012/5/3,972200,54392377,57.2,57.2,55.4,55.9,-1.3,750
578,2012/5/4,968866,53692229,55.4,55.9,54.7,55.8,-0.1,682
579,2012/5/7,1288681,69585047,54.7,54.7,53.7,54.3,-1.5,839
580,2012/5/8,850461,46192813,54.3,54.9,54,54.4,0.1,624
581,2012/5/9,1887645,104586367,54,56.3,53.8,55.3,0.9,1296
582,2012/5/10,1380720,75480400,54.8,55.5,54.1,54.6,-0.7,1041
583,2012/5/11,2053607,108954138,54.2,54.4,52.5,52.7,-1.9,1382
584,2012/5/14,1868905,96371236,52.7,52.9,51,51.1,-1.6,1260
585,2012/5/15,1379616,69092866,50.2,50.7,49.5,50.7,-0.4,923
586,2012/5/16,2223552,110350926,50,50.5,48.8,49.1,-1.6,1468
587,2012/5/17,1760100,87887657,49.4,50.3,49.3,50.3,1.2,1202
588,2012/5/18,1598608,78594743,49.4,49.9,48.95,49,-1.3,1064
589,2012/5/21,1022018,49753614,49,49.75,48.05,48.05,-0.95,736
590,2012/5/22,1181436,57409747,48.45,48.95,48.35,48.8,0.75,755
591,2012/5/23,876179,42132984,48.6,48.6,47.8,48,-0.8,567
592,2012/5/24,765300,36843715,48,48.7,47.85,48.15,0.15,516
593,2012/5/25,638061,30762795,48.55,48.65,48,48.2,0.05,447
594,2012/5/28,454747,22095911,48.65,48.95,48.15,48.95,0.75,375
595,2012/5/29,1450749,72679823,49.05,50.7,49.05,50.4,1.45,878
596,2012/5/30,931752,46235747,50.3,50.3,49.3,49.35,-1.05,689
597,2012/5/31,833214,40613236,48.95,49.1,48.5,48.75,-0.6,515
598,2012/6/1,926856,45369388,48.75,49.65,48.3,48.3,-0.45,700
599,2012/6/4,1512089,69343095,46.8,47.3,45,45.05,-3.25,860
600,2012/6/5,749457,34717061,47.1,47.1,45.6,46.2,1.15,537
601,2012/6/6,513320,23965071,46.7,47,46.1,46.6,0.4,349
602,2012/6/7,578987,27307681,47.4,47.65,46.8,46.8,0.2,385
603,2012/6/8,582924,27435902,46.9,47.45,46.85,47.25,0.45,321
604,2012/6/11,648424,31416776,48,48.85,47.85,48.6,1.35,443
605,2012/6/12,494000,23819100,48.05,48.5,48,48.5,-0.1,363
606,2012/6/13,676648,32510594,49.4,49.4,47.6,47.6,-0.9,530
607,2012/6/14,865040,40624830,47.6,47.6,46.5,46.7,-0.9,619
608,2012/6/15,4521405,203075875,46.7,47.3,43.8,43.8,-2.9,1614
609,2012/6/18,1433964,65576213,45.85,45.95,45.1,45.95,2.15,892
610,2012/6/19,611589,27979652,45.5,46.1,45.5,45.85,-0.1,498
611,2012/6/20,1110445,51679069,46.35,46.8,46,46.8,0.95,742
612,2012/6/21,944623,44618239,46.7,47.85,46.45,47.35,0.55,709
613,2012/6/22,757485,35342792,46.5,46.9,46.4,46.65,-0.7,579
614,2012/6/25,1105149,52219056,46.6,47.8,46.3,47,0.35,825
615,2012/6/26,827550,38469175,47,47.05,46,46.5,-0.5,588
616,2012/6/27,656508,30552829,46.4,46.9,46.1,46.9,0.4,472
617,2012/6/28,788833,37170231,47,47.5,47,47.05,0.15,422
618,2012/6/29,2901196,142568805,47.05,50.3,47.05,50.3,3.25,1684
619,2012/7/2,3382570,173569851,50.6,52.3,50.5,51.7,1.4,1894
620,2012/7/3,1371100,70352447,51.8,51.8,50.8,51.6,-0.1,852
621,2012/7/4,1515784,78868330,52,52.6,51.6,51.7,0.1,925
622,2012/7/5,1328754,68133575,51.8,52.2,50.8,51,-0.7,815
623,2012/7/6,1478790,74495051,50.6,51.2,49.9,50.5,-0.5,906
624,2012/7/9,688354,34600440,49.55,50.8,49.55,50.4,-0.1,503
625,2012/7/10,836181,41715876,51,51,49.3,49.4,-1,522
626,2012/7/11,629725,31371551,49.4,50.3,49.2,49.8,0.4,389
627,2012/7/12,666136,32606822,49.4,49.8,48.65,48.65,-1.15,412
628,2012/7/13,487979,23905869,48.75,49.3,48.75,48.85,0.2,343
629,2012/7/16,1232540,58661080,48.9,49.1,47,47,-1.85,681
630,2012/7/17,1246713,57529064,45,46.9,45,46.8,0,860
631,2012/7/18,1287218,59399797,47,47,45.8,46,-0.8,709
632,2012/7/19,1006254,47365638,46.5,47.5,46.2,46.9,0.9,608
633,2012/7/20,567387,26855839,47.2,47.75,46.75,47.3,0.4,472
634,2012/7/23,657157,30727432,46.75,47.15,46.2,46.95,-0.35,475
635,2012/7/24,1134626,51938882,46,46.6,45.2,45.35,-1.6,609
636,2012/7/25,1063408,47853374,44.55,46,44.3,44.3,-1.05,687
637,2012/7/26,1101249,48438026,44.9,44.9,43.4,43.9,-0.4,688
638,2012/7/27,751791,33484206,45,45.05,44.2,44.45,0.55,565
639,2012/7/30,621962,28103566,44.55,45.45,44.55,45.4,0.95,452
640,2012/7/31,704806,32207731,45.6,45.9,45.2,45.7,0.3,443
641,2012/8/1,405172,18693812,45.7,46.45,45.7,46.3,0.6,285
642,2012/8/3,347367,15857073,45.9,46.1,45.4,45.55,-0.75,288
643,2012/8/6,336644,15512679,46.5,46.5,45.85,45.95,0.4,261
644,2012/8/7,354608,16301805,46.1,46.3,45.8,46.2,0.25,268
645,2012/8/8,548516,25276082,46.25,46.5,45.8,46,-0.2,448
646,2012/8/9,1437905,68638170,46.3,48.7,46.3,48.45,2.45,992
647,2012/8/10,665373,32097138,48.95,48.95,47.8,48.3,-0.15,414
648,2012/8/13,394160,19012876,48.3,48.5,47.8,48.25,-0.05,252
649,2012/8/14,913536,45019644,48.45,49.8,48.45,49.25,1,650
650,2012/8/15,4211814,217398287,49.25,52.6,49.25,52.2,2.95,2099
651,2012/8/16,7484016,405296270,53,55.8,52.5,55,2.8,4240
652,2012/8/17,3701299,204223646,55.6,56.3,54.3,54.3,-0.7,2248
653,2012/8/20,1800017,95845998,53.9,54.3,52.8,53,-1.3,1026
654,2012/8/21,2155405,116436919,53.1,54.6,53.1,53.8,0.8,1380
655,2012/8/22,1060781,56597773,54,54.4,53.1,53.3,-0.5,703
656,2012/8/23,609933,32545620,53.3,53.7,53.1,53.2,-0.1,422
657,2012/8/24,1565756,83664344,52.9,54.3,52.6,53.9,0.7,937
658,2012/8/27,1524177,80380984,54.5,54.5,52.2,52.2,-1.7,901
659,2012/8/28,2103742,107209086,51.2,51.6,50.2,51,-1.2,1344
660,2012/8/29,1035367,52800424,50.5,51.5,50.5,51,0,596
661,2012/8/30,1219915,62245071,51,51.8,50.5,50.9,-0.1,923
662,2012/8/31,3552874,172845970,50.1,50.3,47.9,48,-2.9,2085
663,2012/9/3,2248747,107104653,48,48.55,47,48.55,0.55,1463
664,2012/9/4,1606739,77393172,49,49,47.55,47.6,-0.95,957
665,2012/9/5,1817255,85120435,47.5,47.6,46.5,46.55,-1.05,1203
666,2012/9/6,1359922,64149877,47,47.75,46.7,46.85,0.3,906
667,2012/9/7,1218047,57981837,47.65,48,47.2,47.6,0.75,751
668,2012/9/10,931972,44190934,47.7,47.95,47,47.4,-0.2,595
669,2012/9/11,686087,32566531,47.4,47.7,47.25,47.3,-0.1,523
670,2012/9/12,2455744,118871588,47.55,48.9,47.55,48.85,1.55,1549
671,2012/9/13,993585,48082651,49.1,49.1,48.05,48.4,-0.45,642
672,2012/9/14,2532136,122912637,49,49.5,47.9,48.05,-0.35,1345
673,2012/9/17,2138590,104845160,48.45,49.45,48.05,49,0.95,1327
674,2012/9/18,2376573,117658788,49.1,50,48.8,49.2,0.2,1372
675,2012/9/19,1729403,86161016,49.7,50.1,49.3,49.8,0.6,1038
676,2012/9/20,1337909,65989345,50.3,50.3,48.5,49.3,-0.5,821
677,2012/9/21,1103902,54713750,49,49.95,48.8,49.65,0.35,700
678,2012/9/24,806325,39596485,49.8,49.8,48.85,48.95,-0.7,486
679,2012/9/25,1275533,62084228,49,49.4,48.2,48.35,-0.6,668
680,2012/9/26,487136,23348217,48.15,48.3,47.6,47.85,-0.5,329
681,2012/9/27,494241,23923541,47.85,48.75,47.85,48.25,0.4,382
682,2012/9/28,879097,42056993,48.4,48.6,47.55,47.85,-0.4,505
683,2012/10/1,350816,16835403,47.7,48.3,47.7,48,0.15,228
684,2012/10/2,734111,35726617,48.35,48.95,48.25,48.9,0.9,499
685,2012/10/3,873295,42804012,49,49.2,48.9,49,0.1,529
686,2012/10/4,555406,27065766,49.2,49.35,48.25,48.5,-0.5,433
687,2012/10/5,2288414,108537318,48.2,48.2,46.85,47.05,-1.45,1426
688,2012/10/8,1331691,61644442,46.9,47.3,46,46,-1.05,827
689,2012/10/9,1342139,61832904,46,46.5,45.7,46.1,0.1,925
690,2012/10/11,1609062,72125246,45.75,45.75,43.65,44.3,-1.8,1113
691,2012/10/12,1007487,44451267,44,44.65,43.8,44.3,0,665
692,2012/10/15,1278015,54862997,44.3,44.3,42.1,42.45,-1.85,960
693,2012/10/16,906706,38631234,42.5,43.1,42.35,42.55,0.1,755
694,2012/10/17,3186238,132485939,43.1,43.1,40.5,40.5,-2.05,1810
695,2012/10/18,4194767,167319147,40.5,40.9,39.15,39.95,-0.55,2292
696,2012/10/19,3633776,142038241,40.15,40.15,38.7,38.9,-1.05,1702
697,2012/10/22,3334506,127064580,38.1,39.45,37.2,39.45,0.55,1779
698,2012/10/23,711809,27970930,39.45,39.8,39,39.1,-0.35,501
699,2012/10/24,1543117,59182267,38.6,38.9,38,38.05,-1.05,1011
700,2012/10/25,1256120,47822905,38.05,38.65,37.5,38.05,0,754
701,2012/10/26,1826873,68334811,38.5,38.65,36.35,36.35,-1.7,1119
702,2012/10/29,2103884,74443894,36.5,36.8,34.15,34.15,-2.2,1105
703,2012/10/30,1568966,54504415,34.15,35.1,34.1,34.75,0.6,967
704,2012/10/31,2086533,70751336,34.8,35,33.3,33.55,-1.2,1141
705,2012/11/1,2259250,74094218,33.1,33.6,32.2,33,-0.55,1494
706,2012/11/2,3044867,102124582,33.2,34.3,33.2,33.4,0.4,1228
707,2012/11/5,1846640,62378979,33.05,34.55,32.8,34.4,1,1200
708,2012/11/6,1576624,53578438,34.5,34.8,33.35,34,-0.4,1023
709,2012/11/7,1870665,64932907,34.15,35.1,33.85,35.1,1.1,1138
710,2012/11/8,1807072,62215526,34.3,34.8,34.1,34.4,-0.7,925
711,2012/11/9,2933581,104919628,34.4,36.8,34.3,36.8,2.4,1724
712,2012/11/12,3611666,136136022,37.3,38.1,37.25,37.45,0.65,1801
713,2012/11/13,2662225,95817786,37.4,37.4,35,35,-2.45,1758
714,2012/11/14,1945009,69989283,35.1,36.95,34.7,36.95,1.95,1283
715,2012/11/15,2452384,88282096,36.05,36.45,35.5,35.55,-1.4,1534
716,2012/11/16,2955784,102369510,35.4,35.75,33.95,33.95,-1.6,1879
717,2012/11/19,3957173,130282634,33.95,33.95,32.2,32.55,-1.4,2224
718,2012/11/20,2854064,91934589,32.8,33.2,31.6,31.75,-0.8,1774
719,2012/11/21,2838514,92454176,31.75,33.2,31.5,32.8,1.05,1783
720,2012/11/22,1649229,53763639,33,33.35,32.05,32.05,-0.75,957
721,2012/11/23,2351155,78262837,32.75,33.8,32.5,33.5,1.45,1369
722,2012/11/26,1999742,68924670,34.25,34.8,34.1,34.7,1.2,1182
723,2012/11/27,1934204,65804231,34.4,34.65,33.6,33.7,-1,1148
724,2012/11/28,2866144,96944906,33.5,34.9,32.95,34.45,0.75,1808
725,2012/11/29,2461391,85457975,34.7,35.2,34.45,34.5,0.05,1535
726,2012/11/30,14155810,489678825,34.8,35.4,34.2,34.5,0,3114
727,2012/12/3,2067792,72300321,34.75,35.5,34.5,35.3,0.8,1302
728,2012/12/4,3951659,145273815,35.3,37.75,35,37.75,2.45,1950
729,2012/12/5,7419894,279956683,38,38.45,36.8,36.8,-0.95,3465
730,2012/12/6,3178830,115768701,36.8,37.2,35.65,35.65,-1.15,1827
731,2012/12/7,2124117,77036227,35.9,36.7,35.8,36.45,0.8,1178
732,2012/12/10,1921477,68840867,36.6,36.6,35.45,35.75,-0.7,1219
733,2012/12/11,2357598,82708830,35.95,35.95,34.75,34.8,-0.95,1325
734,2012/12/12,1348498,47547400,35.2,35.5,35,35.15,0.35,804
735,2012/12/13,1475642,52800272,35.3,36.25,35.2,36,0.85,857
736,2012/12/14,1064293,37946432,36,36.1,35.4,35.45,-0.55,726
737,2012/12/17,1672983,58889205,35.5,35.75,34.85,35,-0.45,974
738,2012/12/18,1160149,40713939,35.2,35.45,34.8,35.05,0.05,691
739,2012/12/19,1007738,35646212,35.3,35.5,35.2,35.25,0.2,565
740,2012/12/20,1754434,63107909,35.2,36.4,34.9,35.95,0.7,1114
741,2012/12/21,1676842,59367938,36.35,36.35,34.9,35,-0.95,1013
742,2012/12/22,475382,16756024,35.2,35.45,35.1,35.15,0.15,307
743,2012/12/24,964983,34137797,35,35.75,35,35.2,0.05,788
744,2012/12/25,1069990,38279385,35.2,36.1,35.15,36,0.8,734
745,2012/12/26,687946,24751404,36,36.25,35.7,35.9,-0.1,465
746,2012/12/27,957635,34827145,35.9,36.75,35.9,36.25,0.35,663
747,2012/12/28,729550,26387242,36.55,36.6,35.9,35.9,-0.35,449
748,2013/1/2,950591,33933386,36.15,36.15,35.4,35.65,-0.25,548
749,2013/1/3,1293692,46627169,36.1,36.35,35.9,36,0.35,774
750,2013/1/4,1590005,56862680,35.9,36.15,35.2,36,0,978
751,2013/1/7,1103116,39134564,35.3,35.75,35.25,35.5,-0.5,732
752,2013/1/8,806363,28312205,35.5,35.5,34.85,34.85,-0.65,489
753,2013/1/9,1652491,59282377,34.85,36.5,34.85,35.8,0.95,933
754,2013/1/10,1258275,45084031,36.2,36.2,35.5,35.5,-0.3,682
755,2013/1/11,1500109,54020876,35.9,36.2,35.7,35.8,0.3,665
756,2013/1/14,744445,26699730,35.8,36.05,35.3,36,0.2,430
757,2013/1/15,3981959,151347717,36.2,38.5,36.15,38.5,2.5,1442
758,2013/1/16,9634956,371830359,39,39.3,37.05,37.05,-1.45,4445
759,2013/1/17,4188430,151962936,37.1,37.65,35.2,35.3,-1.75,2144
760,2013/1/18,1302228,46575978,36,36,35.45,35.8,0.5,805
761,2013/1/21,706086,25280321,36.3,36.3,35.45,36,0.2,448
762,2013/1/22,973970,35292181,36,36.65,35.8,36.3,0.3,561
763,2013/1/23,736478,26920090,36.5,36.9,36.3,36.3,0,517
764,2013/1/24,764541,27869040,36.3,36.8,36.25,36.3,0,501
765,2013/1/25,1091000,39102850,36.3,36.45,35.55,35.55,-0.75,676
766,2013/1/28,396222,14128661,35.75,36,35.5,35.65,0.1,278
767,2013/1/29,767713,27765823,35.7,36.35,35.65,36.25,0.6,491
768,2013/1/30,4113986,154900472,36.5,38.4,36.5,37.6,1.35,2021
769,2013/1/31,4569102,172862101,38,38.4,36.8,36.8,-0.8,1955
770,2013/2/1,2204363,80264398,36.8,37.1,36.05,36.05,-0.75,1233
