,left,right,up,down
294,0.0,0.0,0.0,0.0
295,0.0,0.0,0.0,2.3152452407508937e-21
296,0.0,0.0,0.0,0.0
297,0.0,0.0,0.0,0.0
298,0.0,0.0,0.0,0.0
299,0.0,0.0,0.0,0.0
300,0.0,0.0,0.0,0.0
301,0.0,0.0,0.0,0.0
302,0.0,0.0,0.0,0.0
303,0.0,0.0,0.0,0.0
304,0.0,0.0,0.0,0.0
305,0.0,0.0,0.0,0.0
306,0.0,0.0,0.0,0.0
307,0.0,0.0,0.0,0.0
308,0.0,0.0,0.0,0.0
309,0.0,0.0,0.0,0.0
310,0.0,0.0,0.0,0.0
311,0.0,0.0,0.0,0.0
312,0.0,0.0,0.0,0.0
313,0.0,0.0,0.0,0.0
314,0.0,0.0,0.0,0.0
315,0.0,0.0,0.0,0.0
316,0.0,0.0,0.0,0.0
317,0.0,0.0,0.0,0.0
318,0.0,0.0,0.0,0.0
319,0.0,0.0,0.0,0.0
320,0.0,0.0,0.0,0.0
321,0.0,0.0,0.0,0.0
322,0.0,0.0,0.0,0.0
323,0.0,0.0,0.0,0.0
324,0.0,0.0,0.0,0.0
325,0.0,0.0,0.0,0.0
326,0.0,0.0,0.0,0.0
327,0.0,1.587743768800362e-21,0.0,0.0
328,2.1754590084455553e-23,1.8285693748795928e-16,1.0387052304446429e-07,0.0
329,1.939947019424246e-12,8.971858441745929e-05,0.0002881834857058573,6.593242237981302e-12
330,1.6436849412592331e-09,0.0018096262004013404,9.036946526378909e-05,1.0897699126011291e-10
331,0.0003831428008184135,0.005086949297221842,0.00122413577713806,0.0011169434261979869
332,0.001254560792018375,0.0004923059409315787,0.00016540574362595458,0.005989993740742653
333,0.0022255031034968554,1.6207497599966556e-23,2.483832312886242e-14,8.229753151890934e-06
334,0.00013373999451508212,0.0,0.0,0.0
335,0.0,0.0,0.0,5.2990593153858556e-05
336,0.0,0.0,0.0,0.0
337,0.0,0.0,0.0,0.0
338,0.0,0.0,0.0,0.0
339,0.0,0.0,0.0,0.0
340,0.0,0.0,0.0,0.0
341,0.0,0.0,0.0,0.0
342,0.0,0.0,0.0,0.0
343,0.0,0.0,0.0,0.0
344,0.0,0.0,0.0,0.0
345,0.0,0.0,0.0,4.9334394542557955e-30
346,0.0,0.0,0.0,0.0
347,0.0,0.0,0.0,0.0
348,0.0,0.0,0.0,0.0
349,0.0,0.0,0.0,0.0
350,0.0,0.0,0.0,0.0
351,0.0,0.0,0.0,0.0
352,0.0,0.0,0.0,0.0
353,0.0,0.0,0.0,0.0
354,0.0,0.0,0.0,0.0
355,0.0,0.0,0.0,0.0
356,0.0,0.0,0.0,0.0
357,0.0,0.0,0.0,0.0
358,0.0,0.0,0.0,0.0
359,0.0,0.0,0.0,0.0
360,0.0,0.0,0.0,0.0
361,0.0,0.0,0.0,0.0
362,0.0,0.0,0.0,0.0
363,0.0,0.0,0.0,0.0
364,0.0,0.0,0.0,0.0
365,0.0,0.0,0.0,0.0
366,0.0,0.0,0.0,0.0
367,0.0,1.4038968139397824e-23,0.0,0.0
368,0.0,1.55988534882198e-22,1.3701978679558063e-21,0.0
369,0.0,3.6873266804204224e-09,0.0,0.0
370,0.0,0.00023226740019842115,0.0,0.0
371,2.091232436381419e-06,0.004123330226163933,7.390940575677033e-07,2.6311865179605938e-14
372,0.0014275156408555289,0.0010553000616714135,0.0012139134619876444,0.006912748795425265
373,2.5638171938118224e-05,3.2466587761031256e-06,0.00027761578125019983,0.004461831592698995
374,0.0,0.001828191344984197,2.0686423019340914e-06,0.0010934711159408617
375,0.00021473712360684096,3.991540486976271e-07,6.5418734798806975e-12,0.006533337485460928
376,8.088178510586973e-05,0.0,0.0,8.42939182766476e-09
377,0.0,0.0,0.0,0.0
378,0.0,0.0,0.0,0.0
379,0.0,0.0,0.0,0.0
380,0.0,0.0,0.0,0.0
381,0.0,0.0,0.0,0.0
382,0.0,0.0,0.0,0.0
383,0.0,0.0,0.0,0.0
384,0.0,0.0,0.0,0.0
385,0.0,0.0,0.0,3.46023794338846e-26
386,0.0,0.0,0.0,0.0
387,0.0,0.0,0.0,0.0
388,0.0,0.0,0.0,0.0
389,0.0,0.0,0.0,0.0
390,0.0,0.0,0.0,0.0
391,0.0,0.0,0.0,0.0
392,0.0,0.0,0.0,0.0
393,0.0,0.0,0.0,0.0
394,0.0,0.0,0.0,0.0
395,0.0,0.0,0.0,0.0
396,0.0,0.0,0.0,0.0
397,0.0,0.0,0.0,0.0
398,0.0,0.0,0.0,0.0
399,0.0,0.0,0.0,0.0
400,0.0,0.0,0.0,0.0
401,0.0,0.0,0.0,0.0
402,0.0,0.0,0.0,0.0
403,0.0,0.0,0.0,0.0
404,0.0,0.0,0.0,0.0
405,0.0,0.0,0.0,0.0
406,0.0,0.0,0.0,0.0
407,0.0,0.0,0.0,0.0
408,0.0,0.0,1.4038968139397824e-23,0.0
409,0.0,0.0,0.0,2.3939139080080913e-19
410,2.956474713185754e-30,0.0,0.0,0.0
411,0.0,0.0018131227518587254,5.2180077585990524e-06,2.373059342440811e-08
412,0.00019741115086303825,0.007904461449126555,0.0020242693779084844,0.0020438660206651828
413,0.0024438716541397665,0.009004036709928217,0.0009038671396967937,0.0003515965396182609
414,0.003511890490625014,0.010235569665069269,0.0003673434890580377,0.001638559107296647
415,0.0041237912810864205,0.002520852481294295,0.0023896812334743105,0.011563758755778317
416,0.006197971497947528,0.0,1.250913843904614e-10,0.0010884370330541807
417,0.0,0.0,0.0,0.0
418,0.0,0.0,0.0,0.0
419,0.0,0.0,0.0,0.0
420,0.0,0.0,0.0,0.0
421,0.0,0.0,0.0,0.0
422,0.0,0.0,0.0,0.0
423,0.0,0.0,0.0,0.0
424,0.0,0.0,0.0,0.0
425,0.0,0.0,0.0,1.5610781626532234e-24
426,9.414662456279626e-27,0.0,0.0,0.0
427,0.0,0.0,0.0,0.0
428,0.0,0.0,0.0,0.0
429,0.0,0.0,0.0,0.0
430,0.0,0.0,0.0,0.0
431,0.0,0.0,0.0,0.0
432,0.0,0.0,0.0,3.44140731787613e-18
433,0.0,0.0,0.0,9.95026231991379e-13
434,0.0,0.0,0.0,0.0
435,0.0,0.0,0.0,0.0
436,0.0,0.0,0.0,0.0
437,0.0,0.0,0.0,0.0
438,0.0,0.0,0.0,0.0
439,0.0,0.0,0.0,0.0
440,0.0,0.0,0.0,0.0
441,0.0,0.0,0.0,0.0
442,0.0,0.0,0.0,0.0
443,0.0,0.0,0.0,0.0
444,0.0,0.0,0.0,0.0
445,0.0,0.0,0.0,0.0
446,0.0,0.0,0.0,0.0
447,0.0,0.0,0.0,0.0
448,0.0,0.0,0.0,0.0
449,0.0,9.58455562763871e-18,0.0,0.0
450,5.675516734045899e-34,2.500610271252392e-16,0.0,0.0
451,0.0,6.969841312726633e-21,2.7738090398040295e-05,0.0
452,3.1220423659036265e-12,0.00013086529608670027,0.004580134151256856,2.0907739992239714e-06
453,0.0003358024112687212,0.0024266578573424653,0.0,0.00034789745144417664
454,0.0,0.008601615284723278,0.0008511879001671888,8.91628141704522e-06
455,0.0027056693246276554,0.005586629810882263,0.006088615099682084,0.012975129678221911
456,0.00028106587191831006,7.185486791942049e-05,0.0004235906198703075,0.011771028846033212
457,0.0007750769846053132,0.0,0.0,0.0003837635661482668
458,0.0,0.0,0.0,0.0
459,0.0,0.0,0.0,0.0
460,0.0,0.0,0.0,0.0
461,0.0,0.0,0.0,0.0
462,0.0,0.0,0.0,0.0
463,0.0,0.0,0.0,0.0
464,0.0,0.0,0.0,0.0
465,0.0,0.0,0.0,1.243665358443417e-22
466,0.0,0.0,0.0,0.0
467,0.0,0.0,0.0,0.0
468,0.0,0.0,0.0,0.0
469,0.0,0.0,0.0,9.030715880848164e-21
470,0.0,0.0,0.0,0.0
471,0.0,0.0,0.0,0.0
472,0.0,3.224969246210687e-14,0.0,0.0
473,0.0,0.0,0.0,3.3972668662246095e-10
474,0.0,0.0,0.0,0.0
475,0.0,0.0,0.0,0.0
476,0.0,0.0,0.0,0.0
477,0.0,0.0,0.0,0.0
478,0.0,0.0,0.0,0.0
479,0.0,0.0,0.0,0.0
480,0.0,0.0,0.0,0.0
481,0.0,0.0,0.0,0.0
482,0.0,0.0,0.0,0.0
483,0.0,0.0,0.0,0.0
484,0.0,0.0,0.0,0.0
485,0.0,0.0,0.0,0.0
486,0.0,0.0,0.0,0.0
487,0.0,8.73462025369664e-36,0.0,0.0
488,0.0,1.5991657883096172e-21,0.0,0.0
489,0.0,0.0,2.553830486543397e-19,0.0
490,0.0,0.0,0.0,0.0
491,0.0,0.0,4.508531764342295e-08,0.0
492,3.3190156339449704e-33,0.0,2.3228437407300154e-05,0.0
493,1.191366135365451e-16,0.0017207863056465439,0.00013059752152378817,9.289919896642468e-05
494,0.00019907235212558543,0.009395813869177238,0.00017629056825585593,9.112514290908812e-07
495,0.004511521953454898,0.014538743704465945,0.007620988554287837,0.0031264727019592957
496,0.009281780178597907,0.0014155261223687422,0.003693288757200718,0.016257564519120124
497,0.006982232580755105,0.0,1.0492772579387245e-06,0.00030703313784243946
498,0.0,0.0,0.0,0.0
499,0.0,0.0,0.0,2.2284888215059874e-17
500,0.0,0.0,0.0,5.545169212026491e-20
501,0.0,0.0,0.0,0.0
502,0.0,0.0,0.0,0.0
503,0.0,0.0,0.0,0.0
504,0.0,0.0,0.0,0.0
505,0.0,0.0,0.0,4.0756186996385366e-21
506,0.0,0.0,0.0,0.0
507,0.0,0.0,0.0,0.0
508,0.0,0.0,0.0,0.0
509,0.0,0.0,0.0,1.1583633608852759e-16
510,0.0,0.0,0.0,0.0
511,0.0,3.4588464127177705e-20,0.0,0.0
512,0.0,3.843162680797522e-19,0.0,0.0
513,0.0,0.0,3.3659024546200443e-12,1.5081456770602763e-08
514,3.1425861715057567e-15,0.0,0.0,0.0
515,0.0,0.0,0.0,0.0
516,0.0,0.0,0.0,1.5546736798190854e-15
517,0.0,0.0,0.0,0.0
518,0.0,0.0,0.0,0.0
519,0.0,0.0,0.0,0.0
520,0.0,0.0,0.0,0.0
521,0.0,0.0,0.0,0.0
522,0.0,0.0,0.0,0.0
523,0.0,0.0,0.0,0.0
524,0.0,0.0,0.0,0.0
525,0.0,0.0,0.0,0.0
526,0.0,0.0,0.0,0.0
527,0.0,0.0,0.0,0.0
528,0.0,0.0,0.0,0.0
529,0.0,0.0,0.0,0.0
530,0.0,0.0,0.0,0.0
531,0.0,0.0,0.0,0.0
532,0.0,3.389086392059168e-05,0.0,0.0
533,2.8825186967300484e-25,1.4654128789025605e-10,0.0005992722335508841,3.122162454498604e-23
534,2.0273051616633125e-05,0.0,0.0,0.0
535,2.700734031685374e-10,0.010707420946034267,0.00017152766035737662,0.0007355469688440629
536,0.0025111478109595465,0.0030307003586260033,0.008617585572772868,0.018125799521059676
537,0.010744559601482528,0.0016952632014852961,0.00027796656253179273,0.0
538,0.0008569634129722062,1.8034207735492083e-09,0.0,0.01631846452296392
539,0.0012724247280617026,5.545169212026491e-20,0.0,0.0
540,0.0,0.0,0.0,0.0001986291701535653
541,0.0,0.0,0.0,0.0
542,0.0,0.0,0.0,0.0
543,0.0,0.0,0.0,0.0
544,0.0,0.0,0.0,0.0
545,0.0,1.8065321683645421e-19,0.0,0.0
546,0.0,4.9785238303102e-18,0.0,0.0
547,0.0,3.8526027479864074e-17,0.0,2.4637234783727702e-20
548,0.0,7.59667120220659e-15,0.0,7.289876809861536e-19
549,1.710017716428569e-16,4.630329938796247e-16,1.2486430485781643e-19,8.554204649988657e-14
550,0.0,0.0,0.0,2.4338356343194706e-14
551,0.0,0.0,0.0,0.0
552,0.0,2.622805663041756e-08,0.0,9.348233547885865e-21
553,1.7363240183097564e-11,1.1191800067092323e-11,3.0713187120923307e-10,2.0379295232559974e-07
554,3.0209033481782544e-10,0.0,0.0,0.0
555,0.0,0.0,0.0,0.0
556,0.0,0.0,0.0,7.425579549459264e-14
557,0.0,0.0,0.0,0.0
558,0.0,0.0,0.0,0.0
559,0.0,0.0,0.0,0.0
560,0.0,0.0,0.0,0.0
561,0.0,0.0,0.0,0.0
562,0.0,0.0,0.0,0.0
563,0.0,0.0,0.0,0.0
564,0.0,0.0,0.0,0.0
565,0.0,0.0,0.0,0.0
566,0.0,0.0,0.0,0.0
567,0.0,0.0,0.0,0.0
568,0.0,0.0,0.0,0.0
569,0.0,0.0,0.0,0.0
570,0.0,0.0,0.0,0.0
571,0.0,0.0,0.0,0.0
572,0.0,0.0,0.0,0.0
573,0.0,0.0,6.906456544718043e-06,0.0
574,0.0,0.00011673696471255039,0.0,0.0
575,0.0,0.009198057865222885,5.984015733820345e-05,1.061829121616257e-11
576,0.0027686370189828084,0.020187043664554986,0.010351895765205848,0.006087870405454549
577,0.009058004159560875,0.022470780992626744,0.0020744503334055686,0.01184476765579854
578,0.011290915655074405,0.010409837101287992,0.007752868713893564,0.024992420953832493
579,0.00219863585085096,0.00020414647547440043,1.8034207936056079e-09,0.02434719324704653
580,0.0037003069315937687,0.0,5.886941408694583e-15,0.0
581,0.0,0.0,0.0,0.0
582,0.0,0.0,0.0,0.0
583,0.0,0.0,0.0,0.0
584,0.0,0.0,0.0,0.0
585,0.0,0.0,2.9535081124211002e-21,0.0
586,0.0,0.0,0.0,0.0
587,0.0,7.795510945567218e-18,0.0,0.0
588,0.0,0.0,2.6021792571421356e-16,4.309452570466373e-21
589,6.573787078025381e-18,1.0155706020391527e-12,3.3748520280066345e-15,6.018338142207462e-19
590,0.0,1.8633656543772523e-11,0.0,0.0
591,0.0,2.5015419137427995e-10,0.0,0.0
592,0.0,0.0,2.7841103462400397e-09,0.0
593,9.405639334562344e-12,0.0,0.0,1.3682446181291773e-06
594,0.0,0.0,0.0,0.0
595,0.0,0.0,0.0,0.0
596,0.0,0.0,8.182493051679398e-16,1.5950534696561997e-12
597,1.0336471847148398e-13,0.0,0.0,0.0
598,0.0,0.0,0.0,0.0
599,0.0,0.0,0.0,0.0
600,0.0,0.0,0.0,0.0
601,0.0,0.0,0.0,0.0
602,0.0,0.0,0.0,0.0
603,0.0,0.0,0.0,0.0
604,0.0,0.0,0.0,0.0
605,0.0,0.0,0.0,0.0
606,0.0,0.0,0.0,0.0
607,0.0,0.0,0.0,0.0
608,0.0,0.0,0.0,0.0
609,0.0,0.0,0.0,0.0
610,0.0,0.0,0.0,0.0
611,0.0,0.0,0.0,0.0
612,0.0,0.0,0.0,0.0
613,0.0,0.0,0.0,0.0
614,0.0,0.0,1.1281039621507698e-25,0.0
